reviewer_id,store_name,category,store_address,latitude,longitude,rating_count,review_time,review,rating,processed_review_basic,rating_numeric,rating_numerical,state,Topic
29935,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",10 months ago,"I was charged for medium drinks with my kids' happy meals. The drinks weren't even what they wanted. The fries weren't hot or fresh. I ordered a coke with another meal, got a sweet tea.",3 stars,charged medium drink kids' happy meals. drink even wanted. fry hot fresh. ordered coke another meal got sweet tea.,3,3.0,FL,3
12639,McDonald's,Fast food restaurant,"501 W Imperial Hwy, Los Angeles, CA 90044, United States",33.9312613,-118.2829548,"2,722",a year ago,"It was the worst experience, they didnt have anymore fries, took a long time to take orders, no sauce inside the bag",1 star,worst experience didnt anymore fry took long time take order sauce inside bag,1,1.0,CA,4
14951,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,"1,454",3 years ago,"No cars in the drive thru was great like 1,2,3",4 stars,car drive thru great like 1 2 3,4,4.0,IL,6
23267,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",a year ago,"DOOR IS LOCKED EVERY SINGLE DAY!
HIGLY RUDE AND DISRESPECTFUL!
LETTECE IS SPOILED ALWAYS!
DO NOT RECOMMEND ANY MC DONALD'S IN KISSIMMEE!",1 star,door locked every single day higly rude disrespectful lettece spoiled always recommend mc donald's kissimmee ,1,1.0,FL,3
12192,McDonald's,Fast food restaurant,"1044 US-11, Champlain, NY 12919, United States",44.9814099,-73.4598199,"1,306",6 years ago,"Overpriced, bad service, and not clean. Avoid this place.",1 star,overpriced bad service clean. avoid place.,1,1.0,NY,5
16004,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",3 years ago,Ok,1 star,ok,1,1.0,TX,7
21950,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",4 years ago,not clean enough,3 stars,clean enough,3,3.0,NV,5
6081,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",a month ago,Two stars are given to the star ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½Carlaï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ who made our visit experience acceptable due to her helpful behaviour and lovely personality. Food was good but the place is not recommended for anybody especially tourists because it is alway,2 stars,two star given star carla made visit experience acceptable due helpful behaviour lovely personality. food good place recommended anybody especially tourist alway,2,2.0,NY,0
11931,McDonald's,Fast food restaurant,"1044 US-11, Champlain, NY 12919, United States",44.9814099,-73.4598199,"1,306",6 months ago,Food seems to be getting worse. Tables dirty. Sketchy crowd loitering within the store.,1 star,food seems getting worse. table dirty. sketchy crowd loitering within store.,1,1.0,NY,2
18020,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,a year ago,Excellent ,5 stars,excellent ,5,5.0,NJ,6
7786,McDonald's,Fast food restaurant,"11382 US-441, Orlando, FL 32837, United States",28.3999863,-81.4051029,"1,861",a year ago,"Horrible management and customer service
I could give this location zero stars I would. I waited in line for 30 minutes to place and order.
Then 12 minutes to pay for it. Once they handed me my food the fries were cold so I asked for fresh fries. The cashier gave me and attitude then said something to the manager who came to the window saying he made the fries and I said they are cold can I have fresh fries? He repeated that he made them and if I wanted fresh fries I would have to pull over. I stated I have been waiting 45 minutes Ill wait right here. So he slammed the window shut and called the police. I moved
the car and 30 minutes later Im still waiting, no police have come so I asked for a refund. He refused to refund me and started cursina like crazv.",1 star,horrible management customer service could give location zero star would. waited line 30 minute place order. 12 minute pay it. handed food fry cold asked fresh fries. cashier gave attitude said something manager came window saying made fry said cold fresh fry repeated made wanted fresh fry would pull over. stated waiting 45 minute ill wait right here. slammed window shut called police. moved car 30 minute later im still waiting police come asked refund. refused refund started cursina like crazv.,1,1.0,FL,6
24542,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,466",4 years ago,I love this McDonald's.  It's across from Hilton Orlando.  They got good deals for breakfast and during the day.  The quality is amazing.... Way beyond what I expected.  The McCafe drinks were so good...not water down like those in NYC.  I am giving this place 5 stars if you want cheap meals that fill you up!!!,5 stars,love mcdonald's. across hilton orlando. got good deal breakfast day. quality amazing.... way beyond expected. mccafe drink good...not water like nyc. giving place 5 star want cheap meal fill ,5,5.0,FL,0
25018,McDonald's,Fast food restaurant,"7010 Bradlick Shopping Center, Annandale, VA 22003, United States",38.8128231,-77.1850548,595,3 years ago,"Fast service, speaks English well.",4 stars,fast service speaks english well.,4,4.0,VA,2
2126,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",a month ago,Efficient and reliable.,5 stars,efficient reliable.,5,5.0,NY,5
11610,McDonald's,Fast food restaurant,"1121 Garnet Ave, San Diego, CA 92109, United States",32.7976607,-117.2494697,"1,159",11 months ago,Crazy slow and disorganized,1 star,crazy slow disorganized,1,1.0,CA,5
29068,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,618",6 years ago,Always getting my early morning coffee & awesome customer service! ï¿½ï¿½ï¿½ï¿½,5 stars,always getting early morning coffee awesome customer service ,5,5.0,FL,5
13067,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,380",6 years ago,Bathrooms are very dirty and lines are very poorly organized. I was able to skip ahead of at least ten people that were ahead of me because they don't communicate the registers that are open to the customers. The booths in the far side of the restaurant smell like cigarettes. Food was served quickly and with good quality however.,3 stars,bathroom dirty line poorly organized. able skip ahead least ten people ahead communicate register open customers. booth far side restaurant smell like cigarettes. food served quickly good quality however.,3,3.0,CA,5
23181,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",2 years ago,They forgot about me in the drive-thru after asking me to pull to the third window. If I could leave 0 stars I would. Finally went into the store to see my bag sitting on the counter for so long it needed to be remade.,1 star,forgot drive thru asking pull third window. could leave 0 star would. finally went store see bag sitting counter long needed remade.,1,1.0,FL,6
17358,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,7 years ago,Has a nice playground for the kids. Very clean on the inside. Workers are very friendly. The bathroom could be a little cleaner and more appropriate for children to wash their hands.,4 stars,nice playground kids. clean inside. worker friendly. bathroom could little cleaner appropriate child wash hands.,4,4.0,NJ,5
25346,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,657",2 months ago,"Extremely hot in play area even after renovation. Customer service not good, French fries are not fresh.",1 star,extremely hot play area even renovation. customer service good french fry fresh.,1,1.0,TX,1
22948,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",a year ago,"24 hours, it's a joke right?
I arrived from my trip at 3:00am today 02/26/22 and the cashier notified me to wait.
After 30 minutes without attending to me in the self-service line, I decided to check if there was someone to attend me and nobody came out or said anything.  It is a lack of respect.",1 star,24 hour joke right arrived trip 3 00am today 02 26 22 cashier notified wait. 30 minute without attending self service line decided check someone attend nobody came said anything. lack respect.,1,1.0,FL,6
30379,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",2 years ago,Waited 20 min for a qtr pounder at 3am only to witness a worker scrape the onions off my burger with her bare hands I asked for a new burger she argued that I didn't see her do this  absolutely unacceptable,1 star,waited 20 min qtr pounder 3am witness worker scrape onion burger bare hand asked new burger argued see absolutely unacceptable,1,1.0,FL,4
14731,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,"1,454",5 years ago,"This place hasn't had the tenders and fish sandwich for a minute. They say they ran out but it's been a while now. That or they forgot to remove paper from drive thru. What ever. I like eating here it's cozy. Has a fire place and over all nice. Employees are your average 21st century customer service type, horrible.",3 stars,place tender fish sandwich minute. say ran now. forgot remove paper drive thru. ever. like eating cozy. fire place nice. employee average 21st century customer service type horrible.,3,3.0,IL,1
28094,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",3 years ago,I had an order that was wrong. I went back the next morning and the manager gladly fix the mistake he was very professional very kind and I love this McDonald's I eat here almost every morning. It is a very good location the managers are very professional and friendly and I highly recommend this McDonald's above almost any other I've been to,5 stars,order wrong. went back next morning manager gladly fix mistake professional kind love mcdonald's eat almost every morning. good location manager professional friendly highly recommend mcdonald's almost i've,5,5.0,FL,5
3909,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",4 years ago,Neutral,3 stars,neutral,3,3.0,NY,1
9075,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,"3,243",3 years ago,"Got my order quickly, still hot and they got everything right, just as I had ordered.",5 stars,got order quickly still hot got everything right ordered.,5,5.0,UT,0
33154,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",4 years ago,Great,4 stars,great,4,4.0,FL,5
7316,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",4 years ago,Meh. Not enough staff to serve the busy morning rush.,3 stars,meh. enough staff serve busy morning rush.,3,3.0,CA,1
2692,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",3 years ago,Service sucks,1 star,service suck,1,1.0,NY,6
3040,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",7 months ago,The restaurant clean Covin 19 precaution was recognized by management ï¿½ï,4 stars,restaurant clean covin 19 precaution recognized management ,4,4.0,NY,5
7044,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",5 years ago,"This McDonald's gets a 3 rating due to their lack of attention to drive thru orders.  Numerous times we get home after a visit to McDonald's and notice the forgot to include apple slices, or apple juice.  I agree these are smaller items and do not effect the price much, however, when you have kids waiting for their orders get very upset and get angry n hurt that these things are missing.  It is very upsetting!  Also, we tend to order a lot of unsweetened ice teas.  8 out of 10 times the tea tastes disgusting!!  It is old tea or the bag doesn't get changed when the make more.  I get so mad that no one seems to care enough to be sure every shift cares to do their job correctly to ensure a high quality in ALL their products.  I have brought these concerns to numerous managers and employees but never get satisfaction that they care and fix the issue!!  It may be ok for a week but happens again or on a different shift.  All emplyees should care enough about their jobs and themselves to do the best they can in all areas of a job performance!!!  Please do your best to inform this McDonald's of these issues and have them retrain and fix these issues.  My sanity and their job performances depend on this!!!  Thank You!!",3 stars,mcdonald's get 3 rating due lack attention drive thru orders. numerous time get home visit mcdonald's notice forgot include apple slice apple juice. agree smaller item effect price much however kid waiting order get upset get angry n hurt thing missing. upsetting also tend order lot unsweetened ice teas. 8 10 time tea taste disgusting old tea bag get changed make more. get mad one seems care enough sure every shift care job correctly ensure high quality products. brought concern numerous manager employee never get satisfaction care fix issue may ok week happens different shift. emplyees care enough job best area job performance please best inform mcdonald's issue retrain fix issues. sanity job performance depend thank ,3,3.0,CA,7
10151,McDonald's,Fast food restaurant,"690 Alameda St, Los Angeles, CA 90021, United States",34.0352699,-118.2382063,"2,614",a year ago,"Homeless was harassing my uber customer and I told the person who took the orders at the window, black African American guy, and he didn't care to say something to the homeless. It's a dangers spot, especially at night. I hope the corporate office does something about it. Homeless guy was cleaning the windshield of a car that litterly on the drive through and he was at next to the window while he was cleaning the windshield. Employee never said a word to the homeless. I thought I was in a gas station for a moment. Very poor service. Fire the employee. Saturday night at 1am",1 star,homeless harassing uber customer told person took order window black african american guy care say something homeless. danger spot especially night. hope corporate office something it. homeless guy cleaning windshield car litterly drive next window cleaning windshield. employee never said word homeless. thought gas station moment. poor service. fire employee. saturday night 1am,1,1.0,CA,6
